,label,source,path
185,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-02-11.wav
186,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-01-01-02-11.wav
187,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-02-01-01-11.wav
188,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-01-01-02-11.wav
189,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-01-01-02-11.wav
190,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-01-01-01-11.wav
191,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-02-02-02-11.wav
192,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-02-11.wav
193,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-02-11.wav
194,neutral,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-01-01-02-01-11.wav
195,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-02-11.wav
196,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-02-01-02-11.wav
197,neutral,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-01-01-01-02-11.wav
198,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-02-02-01-11.wav
199,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-02-11.wav
200,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-01-11.wav
201,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-02-11.wav
202,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-02-11.wav
203,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-01-11.wav
204,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-01-11.wav
205,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-01-02-01-11.wav
206,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-02-01-02-11.wav
207,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-02-11.wav
208,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-01-11.wav
209,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-01-11.wav
210,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-01-11.wav
211,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-01-02-02-11.wav
212,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-01-01-01-11.wav
213,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-01-11.wav
214,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-01-11.wav
215,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-02-11.wav
216,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-01-11.wav
217,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-01-11.wav
218,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-02-11.wav
219,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-01-11.wav
220,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-02-11.wav
221,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-02-11.wav
222,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-01-02-02-11.wav
223,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-01-11.wav
224,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-01-11.wav
225,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-02-11.wav
226,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-02-11.wav
227,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-01-11.wav
228,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-02-01-02-11.wav
229,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-02-01-01-11.wav
230,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-02-11.wav
231,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-01-01-02-11.wav
232,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-01-02-01-11.wav
233,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-02-11.wav
234,neutral,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-01-01-01-01-11.wav
235,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-01-11.wav
236,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-02-02-02-11.wav
237,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-01-01-01-11.wav
238,neutral,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-01-01-02-02-11.wav
239,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-02-02-01-11.wav
240,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-01-07.wav
241,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-02-07.wav
242,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-02-07.wav
243,neutral,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-01-07.wav
244,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-01-07.wav
245,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-02-07.wav
246,neutral,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-01-07.wav
247,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-02-07.wav
248,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-01-07.wav
249,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-02-07.wav
250,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-02-07.wav
251,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-01-07.wav
252,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-02-07.wav
253,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-01-07.wav
254,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-02-07.wav
255,neutral,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-02-07.wav
256,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-02-07.wav
257,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-01-07.wav
258,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-02-07.wav
259,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-02-07.wav
260,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-01-07.wav
261,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-02-07.wav
262,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-02-07.wav
263,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-02-07.wav
264,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-02-07.wav
265,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-02-07.wav
266,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-01-07.wav
267,neutral,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-02-07.wav
268,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-01-07.wav
269,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-01-07.wav
270,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-02-07.wav
271,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-02-07.wav
272,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-02-07.wav
273,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-01-07.wav
274,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-01-07.wav
275,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-02-07.wav
276,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-01-07.wav
277,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-01-07.wav
278,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-02-07.wav
279,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-02-07.wav
280,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-01-07.wav
281,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-02-07.wav
282,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-02-07.wav
283,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-01-07.wav
284,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-01-07.wav
285,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-01-07.wav
286,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-01-07.wav
287,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-01-07.wav
288,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-02-07.wav
289,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-01-07.wav
290,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-02-07.wav
291,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-02-07.wav
292,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-01-07.wav
293,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-01-07.wav
294,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-01-07.wav
295,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-01-07.wav
296,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-01-07.wav
297,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-02-07.wav
298,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-01-07.wav
299,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-01-07.wav
300,neutral,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-01-01-02-01-10.wav
301,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-02-01-01-10.wav
302,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-01-02-01-10.wav
303,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-02-01-01-10.wav
304,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-02-01-01-10.wav
305,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-02-02-01-10.wav
306,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-01-02-02-10.wav
307,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-02-01-02-10.wav
308,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-01-01-02-10.wav
309,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-01-10.wav
310,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-01-10.wav
311,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-02-10.wav
312,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-01-02-02-10.wav
313,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-02-02-02-10.wav
314,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-02-02-01-10.wav
315,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-02-10.wav
316,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-01-10.wav
317,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-01-02-02-10.wav
318,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-02-01-01-10.wav
319,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-02-02-02-10.wav
320,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-02-10.wav
321,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-02-02-02-10.wav
322,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-01-02-01-10.wav
323,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-01-02-02-10.wav
324,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-02-02-01-10.wav
325,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-01-01-01-10.wav
326,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-02-01-02-10.wav
327,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-01-01-02-10.wav
328,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-02-01-02-10.wav
329,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-02-10.wav
330,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-01-10.wav
331,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-01-02-02-10.wav
332,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-01-01-01-10.wav
333,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-02-01-02-10.wav
334,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-02-01-01-10.wav
335,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-01-01-01-10.wav
336,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-01-01-02-10.wav
337,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-01-01-02-10.wav
338,neutral,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-01-01-01-01-10.wav
339,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-02-01-02-10.wav
340,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-02-01-02-10.wav
341,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-02-02-02-10.wav
342,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-01-02-01-10.wav
343,neutral,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-01-01-01-02-10.wav
344,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-02-02-02-10.wav
345,surprise,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-01-02-01-10.wav
346,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-01-02-01-10.wav
347,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-01-02-01-10.wav
348,neutral,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-01-01-02-02-10.wav
349,happy,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-01-02-02-10.wav
350,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-02-02-01-10.wav
351,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-01-10.wav
352,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-01-01-01-10.wav
353,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-02-01-01-10.wav
354,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-01-02-01-10.wav
355,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-01-01-02-10.wav
356,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-02-02-01-10.wav
357,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-01-01-01-10.wav
358,disgust,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-01-02-02-10.wav
359,angry,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-02-10.wav
360,sad,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-02-08.wav
361,fear,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-01-08.wav
362,calm,RAVDE,/home/metgoog/Desktop/wanderer-ser/data/ravdess/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-01-08.wav
